ARTIST,TITLE,FORMAT, PRICE,GENRE,CAT NUMBER,COUNTRY,SLEEVE,MEDIA,LABEL,EXTRA INFO,SKU
RICKY NELSON,LEGENDARY MASTERS SERIES,2LP, $ 15.00 ,ROCK,SUAL1978,AUS,VG,VG+,United Artists Records,1971 UNITED ARTISTS RECORDS 2xLP GATEFOLD SET,VT3063
RILO KILEY,RILO KILEY: REISSUE COLOUR,1LP, $ 35.00 ,ALTERNATIVE,LRC017,USA,NEW,NEW,Little Big Music,2020 & 1st VINYL PRESS OF THE SELF-RELEASED 1999 ALBUM: CREAM COLOUR VINYL,VY13463
RILO KILEY,TAKE OFFS AND LANDINGS: DELUXE EDITION,2LP, $ 48.00 ,ALTERNATIVE,BARKLP019X,USA,NEW,NEW,Barsuk Records,NEW 2022/20th ANNIVERSARY DELUXE 180-GRAM WHITE VINYL 2xLP RE-ISSUE,VZ6061
RINA SAWAYAMA,SAWAYAMA,1LP, $ 48.00 ,POP,DH705,AUS,NEW,NEW,Dirty Hit Ltd,ACCLAIMED 2020 DEBUT ALBUM FROM JAPANESE-BRITISH NU-METAL/POP SINGER: LIMITED GOLD VINYL PRESS ON DIRTY HIT RECORDS,VY12837
RISE AGAINST,RPM10,1LP, $ 35.00 ,PUNK,FAT9121,USA,NEW,NEW,Fat Wreck Chords,10-YEAR ANNIVERSARY BLACK VINYL REISSUE OF THE 2003 STUDIO ALBUM,VY3380
RISE AGAINST,NOWHERE GENERATION: COLOUR,1LP, $ 45.00 ,PUNK,LVR01971,USA,NEW,NEW,Loma Vista Records,NEW 2021 STUDIO RELEASE FROM U.S. PUNK BAND: LIMITED FLAME EDITION COLOUR PRESS,VY14493
RITA JEAN BODINE,"BODINE, RITA JEAN",1LP, $ 10.00 ,SOUL,L35541,AUS,VG+,VG+,20th Century Fox Home Entertai,1974 SOPHOMORE LP FROM THE SOUL SINGER: OZ PRESS ON 20th CENTURY RECORDS,VS21060
RIZZLE KICKS,STEREO TYPICAL: RSD 2022,1LP, $ 50.00 ,HIP HOP,3883268,EU,NEW,NEW,Island Records,RSD 2022 GREEN VINYL REPRESS OF THE 2011 DEBUT ALBUM FROM THE UK DUO: LIMITED TO 2500 COPIES,VY16021
R'N'R / A-TEAM,SPLIT,"7""", $ 5.00 ,PUNK,RPR2,USA,VG+,VG+,Rocket Punch Records,2003 SPLIT ON BLACK VINYL,V83171
ROB E.G.,THE GUITAR SOUNDS OF ROB E.G.,1LP, $ 8.00 ,ROCK,SRA250049,AUS,VG,VG+,Summit Records,SCARCE LP FROM OZ MUSICIAN ROBIE PORTER,VS11154
ROBBIE BASHO,SELECTIONS FROM SONG OF THE AVATARS: RSD,1LP, $ 45.00 ,FOLK,TSQ5722,USA,NEW,NEW,Tompkins Square,RSD 2020 COLLECTION OF LOST TRACKS FROM THE AMERICAN GUITARIST: LTD/1000,VY13190
ROBERT FRIPP,GOD SAVE THE QUEEN / UNDER HEAVY MANNERS,1LP, $ 50.00 ,PROG ROCK,DGMLP5,UK,NEW,NEW,Discipline Global Mobile,2022 REMASTER OF 1980 SOPHOMORE SOLO RELEASE: 200-GRAM FRIPP-APPROVED CUT,VY16511
ROBERT FRIPP,LET THE POWER FALL-FRIPPERTRONICS,1LP, $ 50.00 ,PROG ROCK,DGMLP6,UK,NEW,NEW,Discipline Global Mobile,2022 REMASTER OF THE 1981 FRIPPERTRONICS RELEASE: 200-GRAM FRIPP-APPROVED CUT!,VY16512
ROBERT FRIPP,EXPOSURE: REMASTER,1LP, $ 50.00 ,PROG ROCK,DGMLP4,UK,NEW,NEW,Discipline Global Mobile,2022 REMASTER OF THE 1979 CLASSIC SOLO DEBUT ALBUM: 200-GRAM STEVEN WILSON REMIX PRESS,VY16513
ROBERT FRIPP,WASHINGTON SQUARE CHURCH,2LP, $ 60.00 ,PROG ROCK,DGMLPX103,UK,NEW,NEW,Discipline Global Mobile,2022 RE-ISSUE OF THE 1981 FRIPPERTRONICS PERFORMANCE: 200-GRAM 2xLP SET MIXED FROM THE MASTER TAPES,VZ6296
ROBERT GLASPER,BLACK RADIO III (CHARTREUSE VINYL),2LP, $ 65.00 ,JAZZ,LVR02464,USA,NEW,NEW,Loma Vista Records,NEW 2022 STUDIO RELEASE & 3rd INSTALLMENT OF THE SERIES FROM THE MODERN JAZZ LEGEND: LIMITED CHARTREUSE COLOUR PRESS,VZ6037
ROBERT JOHNSON,SWEET HOME CHICAGO / WALKIN' BLUES: RSDB,"10""", $ 30.00 ,BLUES,TEG1085,USA,NEW,NEW,Traffic Entertainment,2019 RSD BLACK FRIDAY 78rpm MICROGROOVE REPLICA: LIMITED TO 1900 COPIES,VE252
ROBERT JOHNSON,KING OF THE DELTA BLUES SINGERS: REISSUE,1LP, $ 40.00 ,BLUES,772254,EU,NEW,NEW,Waxtime Records,2019 EU WAXTIME 180-GRAM REPRESS OF THE 1961 COMPILATION OF THE 1936-1937 RECORDINGS,VY13783
ROBERT LESTER FOLSOM,MUSIC AND DREAMS: RSD 2022,1LP, $ 48.00 ,ROCK,ARC0070,USA,NEW,NEW,Memphis Industries Ltd,RSD 2022 BLUE SEA GLASS VINYL REPRESS OF THE HARD-TO-FIND 1976 ALBUM: LIMITED TO 2000 COPIES,VY16028
ROBERTA FLACK,ROBERTA FLACK,1LP, $ 15.00 ,SOUL,SD19186,AUS,VG+,VG+,Atlantic Records,OZ ATLANTIC RECORDS PRESS OF THE 1978 LP,VS21039
ROBIN TROWER,PASSION,1LP, $ 15.00 ,ROCK,L38706,AUS,VG,VG+,GNP Crescendo Records,GNP CRESCENDO RECORDS OZ PRESS OF THE HARD-TO-FIND 1987 STUDIO LP,VS2608
"ROCHES, THE",ANOTHER WORLD,1LP, $ 10.00 ,FOLK,125321,USA,VG,VG+,Warner Bros. Records,4th STUDIO ALBUM FROM 1982: U.S. WARNER BROS. PRESS,VS18916
ROCKABYE BABY!,LULLABY RENDITIONS OF MARVIN GAYE: RSD 2,1LP, $ 45.00 ,KIDS,LP9573,USA,NEW,NEW,Rockabye Baby!,RSD 2022 ROCKABYE REINTERPRETATION OF THE 1971 SOUL CLASSIC: LIMITED TO 2000 COPIES,VY16008
ROCKET FROM THE CRYPT,GROUP SOUNDS: REISSUE COLOUR,1LP, $ 52.00 ,PUNK,VR352,USA,NEW,NEW,Vagrant Records,2022 REPRESS OF THE EXCELLENT 2001 STUDIO RELEASE: ORANGE w/ BLACK & WHITE SPLATTER PRESSING,VY15855
ROCKET FROM THE CRYPT,LIVE FROM CAMP X-RAY: REISSUE COLOUR,1LP, $ 52.00 ,PUNK,VR377,USA,NEW,NEW,Vagrant Records,2022 REPRESS OF THE EXCELLENT 2002 STUDIO RELEASE: YELLOW w/ BLACK & BLUE SPLATTER PRESSING,VY15856
ROD STEWART,SMILER,1LP, $ 10.00 ,ROCK,9104001,AUS,VG,VG,Phonogram,CLASSIC 6th ALBUM FROM '74: OZ GATEFOLD PRESS w/ PRINTED INNER,VS147
ROD STEWART,EVERY PICTURE TELLS A STORY,1LP, $ 10.00 ,ROCK,6338063,AUS,VG,VG,Mercury Records,1971 STUDIO LP: OZ MERCURY RECORDS TRI-FOLD PRESS,VS229
ROD STEWART,A NIGHT ON THE TOWN,1LP, $ 10.00 ,ROCK,BS2938,AUS,VG+,VG+,Warner Bros. Records,1976 STUDIO LP: OZ WARNER BROS. PRESS + INNER,VS5933
ROD STEWART,FOOT LOOSE & FANCY FREE,1LP, $ 10.00 ,ROCK,BSK3092,AUS,VG+,VG+,Warner Bros. Records,OZ WARNER BROS. PRESS OF THE 1977 STUDIO LP w/ ORIG. BOOKLET,VS6939
RODRIGO Y GABRIELA,RODRIGO Y GABRIELA: REISSUE,2LP, $ 45.00 ,ROCK,19029698088,EU,NEW,NEW,ATO Records,DELUXE 2xLP 180-GRAM VINYL REMASTER OF THE 2006 ALBUM w/ BONUS LIVE PERFORMANCE,VZ6064
RODRIGUEZ,COLD FACT: REISSUE,1LP, $ 48.00 ,ROCK,7707737,EU,NEW,NEW,Universal Music,180-GRAM 2019 VINYL RE-ISSUE OF THE ACCLAIMED 1970 DEBUT ALBUM,VY11882
ROKY ERICKSON & THE EXPLOSIVES,HALLOWEEN II: LIVE 2007: RSD 2022,2LP, $ 85.00 ,ROCK,MVD7945LP,CAN,NEW,NEW,MVD Audio,RSD 2022 2LP PRESS OF THE 2007 LIVE PERFORMANCE FROM THE COMEBACK ERA: LIMITED TO 3000 COPIES,VZ6083
ROLLING BLACKOUTS COASTAL FEVER,ENDLESS ROOMS,1LP, $ 45.00 ,ALTERNATIVE,SP1499,USA,NEW,NEW,Sub Pop Records,NEW 2022 STUDIO RELEASE FROM THE MELBOURNE QUINTET: BLACK VINYL PRESSING,VY15944
ROLLING BLACKOUTS COASTAL FEVER,ENDLESS ROOMS (YELLOW VINYL),1LP, $ 55.00 ,ALTERNATIVE,SP1499X,USA,NEW,NEW,Sub Pop Records,NEW 2022 STUDIO RELEASE FROM THE MELBOURNE QUINTET: LOSER EDITION/YELLOW VINYL PRESSING,VY15957
"ROLLING STONES, THE",SATISFACTION,"7""", $ 50.00 ,ROCK,DFEA7544,AUS,VG+,VG+,The Decca Record Company,"ULTRA RARE AUS-ONLY DECCA RECORDS 7"" PICTURE SLEEVE E.P. FROM 1969",V8687
"ROLLING STONES, THE",THE ROLLING STONES,LP BOX, $ 150.00 ,ROCK,RSB1,AUS,VG,VG+,The Decca Record Company,"RARE OZ DECCA 6xLP BOX SET SPANNING 1963-1970 IN INDIVIDUAL BAND MEMBER SLEEVES + ""COLLECTORS ITEM"" LP",VA9
"ROLLING STONES, THE",GOATS HEAD SOUP: DELUXE EDITION,LP BOX, $ 110.00 ,ROCK,893981,EU,NEW,NEW,Polydor Records,"LIMITED 4LP DELUXE EDITION BOX w/ HALF-SPEED MASTERED 2020 ALBUM MIX, RARITIES LP & 2LP LEGENDARY 1973 CONCERT 'A BRUSSELS AFFAIR'",VB636
"ROLLING STONES, THE",STICKY FINGERS: REMASTER 2020,1LP, $ 55.00 ,ROCK,COC59100,FRA,NEW,NEW,Rolling Stones Records,2020 ABBEY ROAD HALF-SPEED 180-GRAM REMASTER OF THE LEGENDARY 1971 STUDIO ALBUM,VY12866
"ROLLING STONES, THE",BEGGARS BANQUET: 50th ANNIVERSARY,2LP, $ 70.00 ,ROCK,7185161,EU,NEW,NEW,ABKCO Records,"2018/50th ANNIV. PRESS w/ ORIGINAL GATEFOLD JACKET, 'SYMPATHY FOR THE DEVIL' 12"" w/ ETCHED B-SIDE & A BONUS FLEXI 7"" INTERVIEW SINGLE",VZ3953
"ROLLING STONES, THE",MORE HOT ROCKS: RSD 2022,2LP, $ 95.00 ,ROCK,20581,EU,NEW,NEW,ABKCO Records,RSD 2022 GLOW IN THE DARK 2LP REMASTER OF THE 1972 COMPILATION: LIMITED TO 7200 COPIES,VZ6124
ROLO TOMASSI,WHERE MYTH BECOMES MEMORY,2LP, $ 55.00 ,PUNK,EOMLP46813,EU,NEW,NEW,eOne Music,NEW 2022 STUDIO ALBUM FROM THE BRITISH EXPERIMENTAL HARDCORE GROUP: 2LP 45rpm BLACK VINYL PRESSING,VZ6067
ROMERO,TURN IT ON!,1LP, $ 35.00 ,ALTERNATIVE,CDOOTWENTYSEVEN,AUS,NEW,NEW,Lulus Sonic Disc Club,ANTICIPATED 2022 DEBUT FULL-LENGTH FROM THE MELBOURNE POWER-POP PUNKS!,VY15910
RON URINI & THE WILD BUNCH,METAL THUNDER,1LP, $ 10.00 ,PUNK,SFTRI69,USA,VG+,EX,Sympathy for the Record Indust,RARE 1990 LP FROM THE U.S. GARAGE/GOTH-ROCK BAND,VS15771
"RONETTES, THE",PRESENTING THE FABULOUS RONETTES: REISSU,1LP, $ 48.00 ,SOUL,MOVLP674,EU,NEW,NEW,Music On Vinyl,2013 EU 180-GRAM AUDIOPHILE REPRESS OF THE 1964 DEBUT ALBUM,VY15206
RONNIE FOSTER,TWO HEADED FREAP (BLUE NOTE CLASSIC VINY,1LP, $ 50.00 ,JAZZ,4535203,EU,NEW,NEW,Blue Note Records,2022 ALL-ANALOG 180-GRAM BLUE NOTE CLASSIC SERIES KEVIN GRAY REMASTER: 1972 JAZZ-FUNK CLASSIC PRODUCED BY GEORGE BUTLER,VY16219
RONNIE MILSAP,COUNTRY MUSIC,1LP, $ 5.00 ,COUNTRY,STW110,USA,VG+,VG+,Timelife,1981 U.S. IMPORT TIME LIFE COMPILATION LP,VS19092
ROOKWOOD / DEFAMER,ANTI / THE GREAT RIFT,"7""", $ 5.00 ,METAL,ZE4143,AUS,EX,EX,Obsidian Records,"2010 SPLIT 7"" SINGLE FROM SYDNEY BLACK METAL BAND + QLD DEATH METAL BAND",V83520
"ROOTS, THE",RISING DOWN,2LP, $ 45.00 ,HIP HOP,B001113801,USA,NEW,NEW,Def Jam Recordings,8th STUDIO ALBUM FROM 2008: 2xLP U.S. PRESS,VZ976
"ROOTS, THE",THINGS FALL APART: REISSUE,2LP, $ 60.00 ,HIP HOP,MOVLP787,EU,NEW,NEW,Music On Vinyl,2014 EU 180-GRAM AUDIOPHILE 2LP REPRESS OF THE BREAKTHROUGH 1999 RELEASE FROM THE AMERICAN HIP HOP GROUP,VZ6300
RORY GALLAGHER,RORY GALLAGHER: REISSUE,1LP, $ 45.00 ,ROCK,7765537,EU,NEW,NEW,UMC / Universal Music,2018 EU 180-GRAM ANALOG REMASTER OF THE 1971 DEBUT STUDIO ALBUM,VY13863
ROSE TATTOO,GET IT RIGHT,"7""", $ 15.00 ,ROCK,K187,AUS,VG+,VG+,Mushroom Records,"ORIG. 1986 MUSHROOM RECORS PIC SLEEVE 7"" SINGLE b/w MICHAEL O'REILLEY",V83698
ROSE TATTOO,OUTLAWS,2LP, $ 50.00 ,ROCK,CLO1544,USA,NEW,NEW,Cleopatra Records,2020 STUDIO ALBUM FROM THE AUSSIE HARD ROCK LEGENDS: LIMITED EDITION COLOUR VINYL,VZ6011
ROSS RYAN,SMILING FOR THE CAMERA,1LP, $ 8.00 ,ROCK,EMC2571,AUS,VG+,EX,EMI Music,ORIG. OZ EMI PRESS OF THE 1977 STUDIO ALBUM FROM AUSSIE SINGER,VS5235
ROWLAND S. HOWARD,TEENAGE SNUFF FILM: REISSUE COLOUR,2LP, $ 60.00 ,ALTERNATIVE,BLOODLP66C,AUS,NEW,NEW,Bloodlines,LIMITED 2020 COLOUR VINYL RE-ISSUE OF THE LEGENDARY '99 SOLO DEBUT: AQUA+BLACK DUST 2xLP w/ ETCHED D-SIDE,VZ4931
ROXUS,BODY HEAT,"7""", $ 10.00 ,ROCK,1021057,AUS,EX,EX,Melodie Distribution,"OZ PIC SLEEVE 7"" PRESS OF THE 1989 SINGLE",V82561
ROXY MUSIC,ROXY MUSIC: REISSUE,1LP, $ 40.00 ,ROCK,2430331,USA,NEW,NEW,Virgin Records,2008 U.S. 180-GRAM GATEFOLD REISSUE: '72 DEBUT ALBUM,VY7673
ROXY MUSIC,AVALON (HALF-SPEED MASTER),1LP, $ 70.00 ,ROCK,RMLP8,EU,NEW,NEW,Republic Records,2022 ABBEY ROAD HALF-SPEED REMASTER OF THE FINAL STUDIO ALBUM FROM 1982,VY16315
ROY COWEN & IAIN KERR,YOU DO HAVE TO BE JEWISH,1LP, $ 15.00 ,COMEDY,KR5735,AUS,VG+,VG+,Kerroy Records,RARE 1975 AUS COMEDY RELEASE: SIGNED BY BOTH ARTISTS!,VS18500
ROY HARGROVE & MULGREW MILLER,IN HARMONY: RSD 2021,2LP, $ 80.00 ,JAZZ,HLP9060,USA,NEW,NEW,Resonance Records,RSD 2021 RESONANCE RECORDS 2LP SET OF 2006-2007 RECORDINGS w/ 68-PAGE BOOKLET: LIMITED TO 7000 COPIES,VZ5655
ROY ORBISON,IN DREAMS: THE GREATEST HITS,1LP, $ 10.00 ,ROCK,VGD3514,AUS,VG+,VG+,Virgin Records,VIRGIN RECORDS OZ PRESS OF THE 1987 COMPILATION (visual vinyl hazing doesn't affect sound),VS11215
ROY ORBISON,THE ORIGINAL SOUND,1LP, $ 10.00 ,ROCK,SUN113,USA,VG,VG+,Sun Records,1969 U.S. IMPORT SUN RECORDS COMPILATION LP FEAT. 11 TRACKS,VS17739
ROY ORBISON,ORBISON GOLD,1LP, $ 10.00 ,ROCK,HAM099,AUS,VG+,EX,Hammard,1984 OZ HAMMARD RECORDS COMPILATION LP FEAT. 20 TRACKS,VS19435
ROYAL AUSTRALIAN NAVAL SUPPORT COMMAND B,MY CITY OF SYDNEY,1LP, $ 15.00 ,POP,CCS1988,AUS,VG+,EX,Not On Label,SCARCE 1988 MUSICAL TRIBUTE TO THE CITY SYDNEY BY THE NAVAL BAND,VS21089
ROYAL BLOOD,ROYAL BLOOD,1LP, $ 40.00 ,ALTERNATIVE,2564627854,EU,NEW,NEW,Warner Bros. Records,ACCLAIMED 2014 DEBUT LP FROM THE U.K. GARAGE-ROCK DUO,VY4573
ROYAL TRUX,WHITE STUFF: COLOUR,1LP, $ 30.00 ,ALTERNATIVE,FP17043,USA,NEW,NEW,Fat Possum Records,2019 STUDIO ALBUM RETURN & THEIR 1st IN 19 YEARS! PIZZA COLOURED PRESSING,VY11231
ROYAL TRUX,ACCELERATOR: REISSUE,1LP, $ 30.00 ,ALTERNATIVE,FP16641,USA,NEW,NEW,Fat Possum Records,2019 U.S. IMPORT FAT POSSUM RE-ISSUE OF THE 1998 ALBUM,VY11537
ROYAL TRUX,QUANTUM ENTANGLEMENT: RSDBF 2019,1LP, $ 25.00 ,ALTERNATIVE,FP17281,USA,NEW,NEW,Fat Possum Records,2019 RSD BLACK FRIDAY EXCLUSIVE COMPILATION ON YELLOW VINYL: LIMITED TO 1000 COPIES,VY12078
RUBY FIELDS,PERMANENT HERMIT / YOUR DAD'S OPINION FO,1LP, $ 48.00 ,ALTERNATIVE,RF001LPB,AUS,NEW,NEW,Self Released / Independent,2021 REPRESS OF THE 2019 COMP. OF HER 1st TWO EPs: LIMITED SEAFOAM GREEN PRESSING,VY14203
RUDE AWAKENING,THE AWAKENING,"7""", $ 8.00 ,PUNK,TBR032,USA,EX,VG+,Triple-B Records,2012 BLACK VINYL PRESS OF THEIR 2nd SINGLE ON TRIBLE B RECORDS,V83231
RUFUS DU SOL,ATLAS,2LP, $ 45.00 ,ALTERNATIVE,SWEATSV014,EU,NEW,NEW,Sweat It Out Music,2021 RE-PRESS OF THE 2013 DEBUT ALBUM ON 2xLP WHITE VINYL,VZ6238
RUN RIVER NORTH,FIGHT TO KEEP,"7""", $ 5.00 ,ALTERNATIVE,333581,EU,NEW,NEW,Nettwerk,"2013 2-TRACK 7"" FROM THE U.S. INDIE-FOLK BAND",V71075
RUN THE JEWELS,RUN THE JEWELS 1: REISSUE,1LP, $ 45.00 ,HIP HOP,SEEKR001,USA,NEW,NEW,Seeker Music,2022 SEEKER RECORDS TRANSLUCENT ORANGE COLOUR VINYL RE-ISSUE OF THE 2013 DEBUT,VY15741
RUN THE JEWELS,RUN THE JEWELS 4,2LP, $ 50.00 ,HIP HOP,538617320,EU,NEW,NEW,BMG Music,2020 STUDIO RELEASE FROM THE DUO: STANDARD 2xLP MAGENTA COLOUR GATEFOLD PRESSING,VZ4688
RUN THE JEWELS,RUN THE JEWELS 3 (GOLD VINYL),2LP, $ 60.00 ,HIP HOP,SEEKR003,USA,NEW,NEW,Seeker Music,2022 SEEKER RECORDS OPAQUE GOLD VINYL 2xLP GATEFOLD RE-ISSUE OF THE 2016 ALBUM,VZ6003
RUPTURE,YOU'RE ALL FUCKEN SCUM: LIVE AT THE CAST,1LP, $ 25.00 ,PUNK,STKD043,AUS,NEW,NEW,Stocked Distro,2021 1st TIME VINYL RELEASE OF THE LIVE '95 ALBUM FROM PERTH HARDCORE BAND,VY15011
RUSSELL SCOTT & HIS RED HOTS,KILLER COMBINATION,"10""", $ 15.00 ,ROCK,B1010004,EU,VG+,VG+,Bear Family Records,"SCARCE EU IMPORT 10"" ROCKABILLY EP FROM '97",VF82
RVG,FERAL,1LP, $ 20.00 ,ALTERNATIVE,FIRELP595,AUS,VG,EX,Fire Records,2020 SOPHOMORE LP FROM MELBOURNE JANGLY INDIE-ROCK QUARTET: BLACK VINYL PRESS,VS20996
RVG,A QUALITY OF MERCY,1LP, $ 25.00 ,ALTERNATIVE,OGF009,AUS,VG+,EX,Our Golden Friend,ACCLAIMED 2017 DEBUT LP FROM THE MELBOURNE JANGLY INDIE-ROCK QUARTET,VS20997
RY COODER,BOP TILL YOU DROP,1LP, $ 10.00 ,BLUES,BSK3358,AUS,VG+,EX,Warner Bros. Records,OZ WARNER BROS. PRESS OF THE 1979 LP,VS3507
RY COODER,TRESPASS: REISSUE COLOUR,1LP, $ 35.00 ,SOUNDTRACK,MOVLP2743C,EU,NEW,NEW,Music On Vinyl,2020 EU 180-GRAM AUDIOPHILE 1st TIME VINYL PRESS OF THE 1992 FILM SCORE: NUMBERED & COLOUR VINYL,VY15393
RYAN ADAMS,BABY I LOVE YOU,"7""", $ 20.00 ,ROCK,PAXAM060,USA,NEW,NEW,PAX-AM Records / Blue Note,NEW 2018 LIMITED EDITION PINK VINYL 2-TRACK SINGLE,V71392
RYAN ADAMS,TWO,"7""", $ 20.00 ,ROCK,1735574,USA,VG+,VG+,Lost Highway Records,"RARE NUMBERED 7"" SINGLE FROM 2007 b/w ""HALOWEEN HEAD""",V83711
RYAN ADAMS,29,1LP, $ 25.00 ,ROCK,B000587201,USA,VG,VG+,Lost Highway Records,U.S. LOST HIGHWAY RECORDS PRESS OF THE 2005 STUDIO ALBUM,VS20784
RYAN ADAMS,RYAN ADAMS,1LP, $ 20.00 ,ROCK,88875002151,EU,VG+,EX,PAX-AM Records / Columbia,2014 STUDIO ALBUM: EU IMPORT PAX-AM RECORDS PRESS w/ PRINTED INNER,VS21134
RYAN ADAMS,RYAN ADAMS,1LP, $ 35.00 ,ROCK,B002099601,USA,NEW,NEW,Blue Note Records,2014 STUDIO ALBUM: 180-GRAM USA IMPORT + D/L CODE,VY4533
RYAN FENNIS,DETOUR,"12""", $ 10.00 ,ALTERNATIVE,NONE,AUS,NEW,NEW,Self Released / Independent,2019 INDEPENDENT RELEASE FROM THE SYDNEY MODERN ELECTRONICA ARTIST,VO440
RYO FUKUI,SCENERY: REISSUE,1LP, $ 45.00 ,JAZZ,WRJ001LP,EU,NEW,NEW,We Release Jazz,2018 HALF-SPEED REMASTER OF THE 1976 HIGHLY SOUGHT-AFTER JAPANESE JAZZ MASTERPIECE,VY10946
RYO FUKUI,MELLOW DREAM: REISSUE,1LP, $ 45.00 ,JAZZ,WRJ002,EU,NEW,NEW,We Release Jazz,2018 HALF-SPEED REMASTER OF THE 1977 JAPANESE JAZZ CLASSIC,VY11979
RYO FUKUI,MY FAVORITE TUNE: REISSUE,1LP, $ 60.00 ,JAZZ,WRJ011LTD,EU,NEW,NEW,We Release Jazz,NEW 2021 HALF-SPEED REMASTER OF THE 1994 LIVE SOLO PERFORMANCE FROM THE JAPANESE JAZZ PIANIST,VY15086
RYUICHI SAKAMOTO,BLACK MIRROR SMITHEREENS: RSD 2020,1LP, $ 40.00 ,SOUNDTRACK,19439734101,EU,NEW,NEW,Sony Classical,RSD 2020 1st TIME VINYL PRESS OF THE RYUICHI SAKAMOTO SCORE: LIMITED TO 1500 COPIES,VY13505
RYUICHI SAKAMOTO,ESPERANTO: REISSUE,1LP, $ 60.00 ,NEW-WAVE,WWSLP43,EU,NEW,NEW,Wewantsounds,2021 'WE WANT SOUNDS' REPRESS OF THE 1985 STUDIO RELEASE,VY15238
RYUICHI SAKAMOTO,HIDARI UDE NO YUME: REISSUE DELUXE,2LP, $ 65.00 ,NEW-WAVE,WWSLP33,EU,NEW,NEW,Wewantsounds,NEW 2020 VINYL RE-ISSUE OF THE '83 SOLO ALBUM: DELUXE 2xLP EDITION w/ BONUS INSTRUMENTALS,VZ4947
RZA AS BOBBY DIGITAL,DIGITAL BULLET: RSDBF 2021,2LP, $ 65.00 ,HIP HOP,GET55002LP,USA,NEW,NEW,Get On Down,2021 RSD BLACK FRIDAY COLOUR VINYL REPRESS OF THE 2001 ALBUM: LIMITED TO 4500 COPIES,VZ5865
SAIGON KICK,SAIGON KICK (DEEP PURPLE VINYL),1LP, $ 60.00 ,ROCK,RGM1417LEC,USA,NEW,NEW,Real Gone Music,2022 LIMITED DEEP PURPLE VINYL REPRESS OF THE ROCKIN' 1991 DEBUT ALBUM,VY16208
SALAH RAGAB & THE CAIRO JAZZ BAND,EGYPT STRUT: REISSUE,2LP, $ 60.00 ,JAZZ,STRUT263LPRSD,USA,NEW,NEW,Strut Records,2021 DEFINITIVE RE-ISSUE OF THE 1974 EGYPTIAN JAZZ CLASSIC: 2xLP SET w/ BONUS SESSION TRACKS,VZ5594
"SALVATION ARMY, THE",LIVE FROM TORRANCE AND BEYOND: RSD 2019,1LP, $ 25.00 ,ROCK,BRGR1225,USA,NEW,NEW,Burger Records,"UNRELEASED LIVE RECORDING FOR RSD 2019: LIMITED TO 750 COPIES, INDIE-STORE EXCLUSIVE",VY11406
SAM COOKE,THE FIRST MILE OF THE WAY: RSDBF 2021,"10""", $ 100.00 ,SOUL,CR00470,USA,NEW,NEW,Craft Recordings,"2021 RSD BLACK FRIDAY TRIPLE-GATEFOLD 3x10"" SET OF LIVE RECORDINGS FROM 1955: LIMITED TO 3400 COPIES",VE305
SAM COOKE,THE BEST OF SAM COOKE,1LP, $ 42.00 ,SOUL,19075874931,EU,NEW,NEW,Sony Music,EU REISSUE OF THE 1962 COMPILATION FEAT. 12 CLASSIC TRACKS,VY12689
SAM FENDER,ALRIGHT / THE KITCHEN (LIVE): RSD 2022,"7""", $ 45.00 ,POP,4532374,USA,NEW,NEW,Interscope Records,"RSD 2022 WHITE VINYL 7"" SINGLE w/ LIVE TRACK: LIMITED TO 1000 COPIES",V71660
SANDY NELSON,LET THERE BE DRUMS,1LP, $ 10.00 ,ROCK,IRL32514,AUS,VG,VG,Imperial Records,SCARCE 1961 AUS IMPERIAL RECORDS MONO PRESS FROM THE U.S. DRUMMER,VS21013
SANGUISUGABOGG,PORNORAPHIC SEIZURES,1LP, $ 50.00 ,METAL,19439932771,EU,NEW,NEW,Century Media,2021 CENTURY MEDIA REPRESS OF THE 2019 DEBUT EP FROM AMERICAN DEATH METAL GROUP,VY15442
SANGUISUGABOGG,TORTURED WHOLE,1LP, $ 50.00 ,METAL,19439818591,EU,NEW,NEW,Century Media,2021 DEBUT STUDIO RELEASE FROM AMERICAN DEATH METAL GROUP: BLACK VINYL PRESS w/ POSTER,VY15715
SANNHET,SO NUMB,1LP, $ 10.00 ,METAL,PFL187LP,,NEW,NEW,Profound Lore Records,2017 INSTRUMENTAL LP ON PROFOUND LORE: LIMITED CLEAR VINYL,VY8782
SANTANA,MARATHON,1LP, $ 15.00 ,ROCK,SBP237362,AUS,VG,VG+,CBS Records,11th STUDIO ALBUM FROM 1979:  AUS CBS PRESSING w/ PRINTED INNER,VS1688
SANTANA,MARATHON: REISSUE,1LP, $ 25.00 ,ROCK,MOVLP2243,EU,NEW,NEW,Music On Vinyl,2018 EU 180-GRAM AUDIOPHILE REPRESS OF THE 1979 STUDIO ALBUM,VY15420
SARAH MARY CHADWICK,ME & ENNUI ARE FRIENDS BABY,1LP, $ 42.00 ,ALTERNATIVE,RIN084,AUS,NEW,NEW,Rice Is Nice Records,NEW 2021 STUDIO RELEASE & CHADWICK'S 7th FULL LENGTH: STANDARD BLACK PRESS,VY13652
SCHKEUDITZER KREUZ,D-BEAT RAW SYNTH PUNK,"7""", $ 15.00 ,PUNK,DPT04,AUS,NEW,NEW,Dorfpunk Tapes,"NEW 2-TRACK 7"" E.P. FROM THE BLUE MOUNTAINS SOLO SYNTH-PUNK ARTIST",V71639
