ARTIST,TITLE,FORMAT,PRICE,GENRE,CAT NUMBER,COUNTRY,SLEEVE,MEDIA,LABEL,EXTRA INFO,SKU
SUBURBAN LAWNS,SUBURBAN LAWNS: REISSUE,1LP, $	48.00 ,NEW-WAVE,SV179,USA,NEW,NEW,Superior Viaduct,NEW SUPERIOR VIADUCT 2021 RE-ISSUE OF THE LONE 1981 ALBUM FROM LONG BEACH NEW-WAVE OUTFIT,VY15204
SUFJAN STEVENS,CARRIE & LOWELL,1LP, $	32.00 ,ALTERNATIVE,AKR099LP,USA,NEW,NEW,Asthmatic Kitty Records,ACCLAIMED 2015 LO-FI FOLK INSPIRED STUDIO ALBUM,VY5114
SUFJAN STEVENS,THE ASCENSION: COLOUR,2LP, $	60.00 ,ALTERNATIVE,AKR150LP-C1,USA,NEW,NEW,Asthmatic Kitty Records,NEW 2020 POP STUDIO ALBUM: LIMITED EDITION ONE-OFF CLEAR VINYL PRESSING w/ 16-PAGE BOOKLET,VZ4771
SUICIDAL TENDENCIES,LIGHTS... CAMERA... REVOLUTION: REISSUE,1LP, $	50.00 ,PUNK,MOVLP749,EU,NEW,NEW,Music On Vinyl,2013 EU 180-GRAM AUDIOPHILE REPRESS OF THE 1990 STUDIO ALBUM,VY3416
SUICIDAL TENDENCIES,SUICIDAL TENDENCIES: REISSUE,1LP, $	45.00 ,PUNK,310111,USA,NEW,NEW,Frontiers Records,SPECIAL COLOUR VINYL REISSUE OF THE 1983 DEBUT STUDIO ALBUM,VY4094
SUICIDAL TENDENCIES,THE ART OF REBELLION: REISSUE,1LP, $	50.00 ,PUNK,MOVLP1670,EU,NEW,NEW,Music On Vinyl,2016 EU 180-GRAM AUDIOPHILE REPRESS OF THE 6th STUDIO ALBUM FROM 1992,VY11976
SUMAC,MAY YOU BE HELD: COLOUR,2LP, $	40.00 ,METAL,THRILL531A,USA,NEW,NEW,Thrill Jockey  Records,NEW 2020 STUDIO ALBUM: LIMITED EDITION TAN w/ BLACK SPLATTER VINYL PRESS,VZ5026
SUMMER FLAKE,HELLO FRIENDS,1LP, $	15.00 ,ALTERNATIVE,RIN033LP,AUS,EX,EX,Rice Is Nice Records,2016 STUDIO ALBUM ON RICE IS NICE RECORDS,VS20834
SUN RA,PATHWAYS TO UNKNOWN WORLDS: REISSUE,1LP, $	45.00 ,JAZZ,LPMH8084S,USA,NEW,NEW,Modern Harmonic,U.S. MODERN HARMONIC RE-ISSUE OF THE 1975 AVANT-GARDE RELEASE,VY14627
SUNGLASSES AFTER DARK,MORBID SILENCE,"7""", $	15.00 ,POST-PUNK,ANA20,UK,VG+,VG+,Anagram Records,"1984 DEBUT SINGLE FROM THE UK BAND: ANAGRAM RECORDS 7"" PIC SLEEVE PRESS",V83440
SUNNYBOYS,SUNNYBOYS: COLOUR,1LP, $	250.00 ,ROCK,L37634,AUS,VG,EX,Mushroom Records,LIMITED EDITION & HARD-TO-FIND YELLOW VINYL PRESS OF THE CLASSIC 1981 DEBUT w/ ALT YELLOW COVER & PRINTED INNER,VS786
SUNNYBOYS,SUNNYBOYS,1LP, $	50.00 ,ROCK,L37696,AUS,VG,VG,Mushroom Records,RARE ORIG. OZ MUSHROOM PRESS OF THE '81 ALBUM w/ INNER (plays well despite visual appearance),VS2726
SUN'S SIGNATURE,SUN'S SIGNATURE: RSD 2022,1LP, $	48.00 ,ALTERNATIVE,PTKF30151,USA,NEW,NEW,Partisan Records,"RSD 2022 12"" EP FROM ELIZABETH FRASER & DAMON REECE: LIMITED TO 8000 COPIES",VY16233
SUPER WILD HORSES,CROSSWORDS,1LP, $	15.00 ,ALTERNATIVE,DASH023LP,AUS,EX,EX,Dot Dash Records,2013 SOPHOMORE LP FROM THE MELB GARAGE DUO,VS18104
SUPERCHARGE,LOCAL LADS MAKE GOOD,1LP, $	15.00 ,ROCK,V2053,NZ,VG,EX,Virgin Records,"VIRGIN RECORDS N.Z. PRESS OF THE 1976 LP FROM LIVERPOOL, UK BAND",VS19288
SUPERTRAMP,CRIME OF THE CENTURY,1LP, $	15.00 ,ROCK,L35426,AUS,VG,VG+,A&M Records,HUGE 1975 STUDIO ALBUM: OZ A&M PRESS w/ PRINTED INNER SLEEVE,VS270
SUPERTRAMP,EVEN IN THE QUIETEST MOMENTS,1LP, $	15.00 ,ROCK,L36068,AUS,VG+,VG,A&M Records,"1977 A&M RELEASE FEAT. ""GIVE A LITTLE BIT"" OZ A&M PRESS w/ INNER SLEEVE",VS2585
SURPRISE SURPRISE,ANGUISHED HEART,"7""", $	20.00 ,ALTERNATIVE,MR18,AUS,NEW,NEW,Method Recordings,UNEARTHED METHOD RECORDS WAREHOUSE STOCK!,V71271
SUZI QUATRO,LIVE AND KICKIN' (2021 MIX): RSD 2021,2LP, $	55.00 ,ROCK,CRVC1414,EU,NEW,NEW,Chrysalis Records,RSD 2021 REMASTER OF THE JAPAN & AUS ONLY LIVE ALBUM ON WHITE VINYL: LIMITED TO 2500 COPIES,VZ5499
SVEN WUNDER,EASTERN FLOWERS,1LP, $	55.00 ,PSYCH ROCK,PP10012,EU,NEW,NEW,Piano Piano,2020 U.S. ISSUE OF THE 2019 DEBUT ALBUM BY THE SWEDISH PSYCH-ROCK MUSICIAN,VY13049
SVEN WUNDER,WABI SABI,1LP, $	55.00 ,PSYCH ROCK,PP10022,EU,NEW,NEW,Piano Piano,NEW JAZZ-FUSION 2020 & 2nd ALBUM BY THE SWEDISH PYSCH-ROCK MUSICIAN,VY13050
SWANS,CHILDREN OF GOD: REMASTER,2LP, $	50.00 ,ALTERNATIVE,STUMM453,EU,NEW,NEW,Mute Records,2020 MUTE RECORDS REMASTER OF THE 5th STUDIO RELEASE FROM 1987,VZ5115
SWEET APPLE,SING THE NIGHT IN SORROW,1LP, $	10.00 ,ALTERNATIVE,TPE1971,USA,NEW,NEW,Tee Pee Records,3rd/2017 STUDIO ALBUM FROM J MASCIS & CO.: LTD COLOUR PRESS,VY8591
SWERVEDRIVER,I WASN'T BORN TO LOSE YOU,2LP, $	40.00 ,ALTERNATIVE,CSDLP1186,USA,NEW,NEW,Cobraside Distribution,U.S. IMPORT 2xLP PRESS OF THE 2015 STUDIO ALBUM w/ BONUS D-SIDE TRACKS,VZ6092
SWET SHOP BOYS,SUFI LA,"12""", $	15.00 ,HIP HOP,CUST002,EU,NEW,NEW,Custom Recordings,2017 RSD PRESS ON WHITE VINYL FROM THE HIP HOP TRIO - LIMITED TO 1000 COPIES,VO723
SYMBOL SIX,SYMBOL SIX,"12""", $	25.00 ,PUNK,PBS1030,USA,VG+,VG+,Posh Boy Records,"RARE 1982 DEBUT E.P. FROM CALIFORNIA ROCK & ROLL BAND: ORIG. U.S. POSH BOY RECORDS 12"" PRESS",VP1118
SZA,CTRL (SIGNED),2LP, $	250.00 ,HIP HOP,8985463801,USA,NEW,NEW,RCA Records,ACCLAIMED 2017 DEBUT ALBUM: WEBSTORE ONLY SIGNED VERSION ON 2LP TRANSLUCENT GREEN VINYL!,VT3053
T. REX,THE SLIDER: REISSUE COLOUR,1LP, $	45.00 ,ROCK,DEMREC636,EU,NEW,NEW,Demon Records,"2020 CLEAR VINYL 180-GRAM RE-ISSUE OF THE 1972 CLASSIC FEAT. ""METAL GURU"" & ""TELEGRAM SAM""",VY14030
T. REX,FUTURISTIC DRAGON: REISSUE COLOUR,1LP, $	45.00 ,ROCK,DEMREC640,EU,NEW,NEW,Demon Records,2020 CLEAR VINYL 180-GRAM RE-ISSUE OF THE 1976 ALBUM FROM MARC BOLAN & CO.,VY14032
TABUA-HARRISON,SCOUT,1LP, $	10.00 ,ALTERNATIVE,PJ4916LP,AUS,EX,EX,Psychopyjama Records,2018 ALBUM FROM THE AUSTRALIAN EXPERIMENTAL+IMPROV DUO,VS19420
TACTICS,COALFACE,"7""", $	10.00 ,POST-PUNK,K956,AUS,VG+,VG+,Regular Records,"ORIG. 1989 OZ PIC SLEEVE 7""",V82101
TAKEHISA KOSUGI,CATCH-WAVE: REISSUE,1LP, $	55.00 ,PROG ROCK,SV158,USA,NEW,NEW,Superior Viaduct,2018 U.S. SUPERIOR VIADUCT RE-ISSUE OF THE EXPERIMENTAL '75 RELEASE FROM JAPANESE COMPOSER,VY11247
TALC,TALC,"7""", $	12.00 ,PUNK,NP48,AUS,NEW,NEW,Nopatience Records,"2017 DEBUT 7"" EP FROM ADELAIDE PUNKS",V71402
TALK TALK,THE COLOUR OF SPRING: REISSUE,1LP, $	45.00 ,NEW-WAVE,3277851,EU,NEW,NEW,Parlophone,2012 EU VINYL REMASTER OF THE 3rd ALBUM FROM 1986 w/ HQ AUDIO-ONLY BONUS DVD,VY12936
TALK TALK,SPIRIT OF EDEN: REISSUE,1LP, $	65.00 ,NEW-WAVE,PCSDX105,EU,NEW,NEW,Parlophone,2012 EU IMPORT 180-GRAM VINYL REMASTER OF THE 1988 ALBUM w/ BONUS DVD-AUDIO DISC,VY12955
TALKING HEADS,FEAR OF MUSIC: REISSUE,1LP, $	40.00 ,NEW-WAVE,8122796554,EU,NEW,NEW,Rhino Entertainment,2013 REISSUE OF THE EXCELLENT ENO-PRODUCED 1979 ALBUM IN REPLICA SLEEVE,VY15047
TALKING HEADS,THE NAME OF THIS BAND IS TALKING HEADS,2LP, $	55.00 ,ROCK,8122796357,EU,NEW,NEW,Sire Records,2013 EU 180-GRAM 2LP REPRESS OF THE DOUBLE LIVE ALBUM RECORDED 1977-1981,VZ1144
TAME IMPALA,CURRENTS,2LP, $	50.00 ,ALTERNATIVE,4730677,EU,NEW,NEW,Modular,ACCLAIMED 2015 STUDIO ALBUM: 2xLP GATEFOLD BLACK VINYL SET,VZ1790
TAME IMPALA,THE SLOW RUSH,2LP, $	60.00 ,ALTERNATIVE,7757956,GER,NEW,NEW,Island Records,2020 ALBUM & 4th STUDIO FULL LENGTH: BLACK VINYL 180-GRAM 2LP GATEFOLD PRESS,VZ4862
TAME IMPALA,INNERSPEAKER,2LP, $	55.00 ,ALTERNATIVE,3795299,EU,NEW,NEW,Caroline Records,2014 FICTION/CAROLINE GATEFOLD REPRESS OF THE 2010 DEBUT STUDIO ALBUM,VZ5286
TANK & THE BANGAS,LIVE VIBES 2: RSDBF 2019,"12""", $	25.00 ,HIP HOP,B003096801,USA,NEW,NEW,Verve Records,2019 RSD BLACK FRIDAY COLOUR VINYL PRESS OF THE 2018 PERFORMANCE: LTD/2000,VO430
TAPE/OFF,BROADCAST PARK,1LP, $	10.00 ,ALTERNATIVE,CBS006,AUS,NEW,NEW,Coolin' By Sound Records,2018 SOPHOMORE LP FROM BRISBANE INDIE-ROCK QUARTET,VY11196
TARANTULA,WEIRD TALES OF RADIATION AND HATE,"7""", $	15.00 ,PUNK,DY308,USA,NEW,NEW,Deranged,2017/2nd EP FROM THE CHICAGO PUNKS ON DERANGED,V71325
TASH SULTANA,MTV UNPLUGGED - LIVE IN MELBOURNE,2LP, $	60.00 ,ALTERNATIVE,19439981831,AUS,NEW,NEW,Lonely Island Records,NEW 2022 LIMITED PINK SWIRL 2LP GATEFOLD PRESS OF TASH'S 2019 MTV UNPLUGGED PERFORMANCE,VZ6208
TATSUHIKO YAMAMOTO,SUMMER MISTRESS / HUG THE NIGHT,"7""", $	10.00 ,POP,WTP17720,JAP,EX,EX,Eastworld Records,"1985 JAPANESE IMPORT 7"" SINGLE",V83490
TATSUHIKO YAMAMOTO,USE NO DIALOGUE,"7""", $	10.00 ,POP,WTP17663,JAP,EX,EX,Eastworld Records,"1984 JAPANESE IMPORT 7"" SINGLE",V83491
TATSUHIKO YAMAMOTO,MORE PAINFUL THAN A DREAM,"7""", $	10.00 ,POP,WTP17545,JAP,EX,EX,Eastworld Records,"1983 JAPANESE IMPORT 7"" SINGLE",V83494
TATSUHIKO YAMAMOTO,LONELY JOURNEY,"7""", $	10.00 ,POP,WTP17605,JAP,EX,EX,Eastworld Records,"1984 JAPANESE IMPORT 7"" SINGLE",V83496
TATSUHIKO YAMAMOTO,HIGH NOON,"7""", $	10.00 ,POP,WTP17850,JAP,EX,EX,Eastworld Records,"1986 JAPANESE IMPORT 7"" SINGLE",V83497
TAYLOR SWIFT,RED (TAYLOR'S VERSION),4LP, $	100.00 ,POP,B003442201,GER,NEW,NEW,Republic Records,"4LP TAYLOR'S VERSION REISSUE OF THE 2012 ALBUM: 30 SONGS, NEVER BEFORE SEEN PHOTOS & HANDWRITTEN LYRICS",VW69
TDOAFS / DUCT HEARTS,SPLIT,"7""", $	5.00 ,PUNK,ZZ012,EU,NEW,NEW,zilpzalp Records,"2-TRACK SPLIT-LABEL 6"" VINYL SPLIT-SINGLE",V71559
"TEA PARTY, THE",THE TEA PARTY: DELUXE EDITION,2LP, $	90.00 ,ALTERNATIVE,3593676,EU,NEW,NEW,Universal Records,CANADIAN IMPORT 2xLP 180-GRAM RED VINYL REMASTER OF THE 1991 DEBUT: 1st EVER TIME ON VINYL!,VZ5910
TEARS FOR FEARS,SONGS FROM THE BIG CHAIR: REISSUE,1LP, $	38.00 ,ROCK,3794995,EU,NEW,NEW,Mercury Records,180-GRAM VINYL RE-ISSUE OF THE EXCELLENT '85 SOPHOMORE ALBUM FULL OF HITS!,VY13452
TEARS FOR FEARS,THE TIPPING POINT: COLOUR,1LP, $	55.00 ,ROCK,CRE01919,USA,NEW,NEW,Concord Records,NEW 2022 STUDIO ALBUM & THE BANDS FIRST IN NEARLY 2 DECADES: U.S. GREEN COLOUR PRESS w/ LITHO PRINT,VY15776
TECH N9NE,STRANGEULATION,2LP, $	55.00 ,HIP HOP,SMI524,USA,NEW,NEW,Strange Music,"2014/14th STUDIO ALBUM & HIS 5th IN THE ""COLLABOS"" SERIES: 2LP GATEFOLD PRESS",VZ4989
TED DANSON WITH WOLVES,DON'T TELL ME WHAT'S WRONG WITH YOU,"12""", $	10.00 ,ALTERNATIVE,TED002,AUS,NEW,NEW,Self Released / Independent,"3-TRACK 2016 12"" E.P. FROM SYDNEY EMO/MATH-ROCK QUARTET",VO57
TED MULRY GANG,STRUTTIN',1LP, $	15.00 ,ROCK,APLP018,AUS,VG,VG,Albert Productions,ORIG. ALBERT BLUE ROO '76 GATEFOLD PRESS,VS949
TED MULRY GANG,HERE WE ARE,1LP, $	50.00 ,ROCK,APLP007,AUS,VG+,VG+,Albert Productions,RARE 1974 DEBUT LP FROM THE GANG! ORIG. OZ ALBERT PRODUCTION PRESS w/ BLUE ROO LABEL,VS7688
TED MULRY GANG,BACKTRACKS,1LP, $	15.00 ,ROCK,JF1,AUS,VG,VG,Active Records,18 ALL-TIME FAVOURITES! OZ COMPILATION FROM '82,VS12679
TED NUGENT,SCREAM DREAM,1LP, $	10.00 ,ROCK,ELPS4067,AUS,VG,VG,Epic Records,OZ EPIC PRESS OF THE 1980 SOLO LP (plays with some noise),VS8747
TED NUGENT,FREE-FOR-ALL,1LP, $	15.00 ,ROCK,ELPS3786,AUS,VG+,EX,Epic Records,OZ EPIC GATEFOLD PRESS OF THE '76 SOPHOMORE LP,VS9001
TELEVISION PERSONALITIES,SOME KIND OF HAPPINESS? SINGLES 1994-199,2LP, $	55.00 ,POST-PUNK,FIRELP591,UK,NEW,NEW,Fire Egg Recordings,LIMITED EDITION RSD 2020 2LP COMPILATION w/ TRACKS FROM 1994-1999,VZ4851
TENDER,FEAR OF FALLING ASLEEP,1LP, $	10.00 ,ALTERNATIVE,PTKF21591,USA,NEW,NEW,Partisan Records,2019 STUDIO RELEASE FROM THE ELECTROPOP/R&B BRITISH DUO: LIMITED EDITION WHITE VINYL PRESSING,VY11040
TERRA PINES,TERRA PINES,1LP, $	20.00 ,ALTERNATIVE,TP00001,AUS,NEW,NEW,Self Released / Independent,2018 DEBUT LP FROM THE BRISBANE TRIO,VY10153
TERRITORY,BLOWBACK,"7""", $	5.00 ,PUNK,CT003,USA,VG+,VG+,Crown & Throne Ltd.,"3-TRACK 7"" EP FROM 2014 BY THE CRUST/HARDCORE BAND FROM ARIZONA",V81316
TERRY,WHO'S TERRY?,"7""", $	12.00 ,ALTERNATIVE,UTR125,UK,NEW,NEW,Upset The Rhythm Records,"NEW 2019 4-TRACK 7"" E.P. FROM MELBOURNE'S TERRY!",V71511
TERRY LIGHTFOOT'S JAZZMEN,LIGHTFOOT AT LANSDOWNE,1LP, $	10.00 ,JAZZ,PLE834,AUS,G,G,World Record Club,SCARCE 1963 AUS WORLD RECORD CLUB PRESS OF THE '62 ALBUM w/ UNIQUE COVER,VS20466
TERRY RILEY,REED STREAMS: REISSUE,1LP, $	48.00 ,PROG ROCK,HE67005,CAN,NEW,NEW,Endless Happiness,2020 RE-ISSUE OF THE HARD-TO-FIND 1967 RELEASE FROM U.S. MINIMALIST/ELECTRONIC PIONEER,VY13554
TERRY SCOTT TAYLOR,KNOWLEDGE & INNOCENCE,1LP, $	15.00 ,ROCK,SPCN7900600175,USA,VG+,VG+,Shadow Records,SCARCE 1986 DEBUT ALBUM FROM THE U.S. MUSICIAN,VS21005
"TESKEY BROTHERS, THE",LIVE AT HAMMER HALL,2LP, $	55.00 ,ALTERNATIVE,IVY706,AUS,NEW,NEW,Ivy League Records,2021 2LP RED VINYL LIVE RELEASE: 2020 PERFORMANCE w/ THE ORCHESTRA VICTORIA,VZ5844
THAD JONES & MEL LEWIS,SUITE FOR POPS,1LP, $	10.00 ,JAZZ,SP701,USA,VG,VG+,Horizon Records,U.S. GATEFOLD PRESS OF THE 1977 COLLAB.,VS1009
THAT FUCKING TANK,THE DAY OF DEATH BY BONO ADRENALIN SHOCK,1LP, $	10.00 ,ALTERNATIVE,JLS14,UK,VG,VG+,Jealous Butcher Records,2006 DEBUT LP FROM UK MATH-ROCK DUO,VS17259
THEE OH SEES,GRAVE BLOCKERS,"12""", $	30.00 ,ALTERNATIVE,CF109,USA,NEW,NEW,Castle Face Records,"2019 CASTLE FACE 12"" RE-ISSUE OF  THE LONG OUT-OF-PRINT 2006 E.P. + D/L CODE",VO369
THEE OH SEES,FLOATING COFFIN,1LP, $	35.00 ,ALTERNATIVE,CF018,USA,NEW,NEW,Castle Face Records,14th LP & 2013 RELEASE FROM THE PROLIFIC SAN-FRAN GROUP: CASTLE FACE RECORDS VINYL RE-PRESS,VY3011
THEE OH SEES,SINGLES COLLECTION VOL. 3,1LP, $	32.00 ,ALTERNATIVE,CF030,USA,NEW,NEW,Castle Face Records,"RARITIES, COVERS & OTHER EPHEMERAS 2011-2013: U.S. IMPORT CASTLEFACE RECORDS COLLECTION",VY3790
THEE OH SEES,AN ODD ENTRANCES,1LP, $	35.00 ,ALTERNATIVE,CF085,USA,NEW,NEW,Castle Face Records,"2016 COMPANION LP TO ""A WEIRD EXITS"" + D/L CODE",VY7847
THEE OH SEES,COOL DEATH OF ISLAND RAIDERS: REISSUE,1LP, $	20.00 ,ALTERNATIVE,CF107,USA,NEW,NEW,Castle Face Records,2019 U.S. RE-ISSUE OF THE LONG OUT-OF-PRINT '06 STUDIO ALBUM,VY11187
THEE OH SEES,HOUNDS OF FOGGY NOTION,1LP, $	20.00 ,ALTERNATIVE,CF108,USA,NEW,NEW,Castle Face Records,2019 RE-ISSUE OF THE '08 LIVE DOCUMENTARY SOUNDTRACK,VY11536
THEE OH SEES,SUCKS BLOOD,1LP, $	35.00 ,ALTERNATIVE,CF001,USA,NEW,NEW,Castle Face Records,2019 U.S. IMPORT CASTLEFACE RECORDS RE-ISSUE OF THE 6th STUDIO LP FROM 2007,VY12154
THEE OH SEES,DOG POISON,1LP, $	35.00 ,ALTERNATIVE,CF013,USA,NEW,NEW,Castle Face Records,2019 U.S. IMPORT CASTLEFACE RECORDS RE-ISSUE OF THE 2009 ALBUM,VY12155
THEE OH SEES,PROTEAN THREAT,1LP, $	35.00 ,ALTERNATIVE,CF129,USA,NEW,NEW,Castle Face Records,"NEW 2020 STUDIO LP FROM THE PROLIFIC JOHN DWYER & CO: FOLLOW-UP TO ""FACE STABBER""",VY13256
THEE OH SEES,PANTHER ROTATE,1LP, $	35.00 ,ALTERNATIVE,CF132,USA,NEW,NEW,Castle Face Records,NEW 2020 COMPANION ALBUM TO THEIR LATEST RELEASE 'PROTEAN THREAT' - LIMITED COLOUR VINYL + D/L CODE,VY13619
THEE OH SEES,METAMORPHOSED,1LP, $	42.00 ,ALTERNATIVE,RIP93,USA,NEW,NEW,Rock Is Hell,"NEW 2021 COLOUR VINYL PRESS FEAT. UNRELEASED SESSIONS FROM THE 2019 OPUS ""FACE STABBER""",VY13894
THEE OH SEES,ORC,2LP, $	45.00 ,ALTERNATIVE,CF093,USA,NEW,NEW,Castle Face Records,YELLOW VINYL 2xLP RE-PRESS OF THE 2017 ALBUM FROM PROLIFIC SAN FRANCISCO PSYCH BAND + D/L CARD,VZ3148
THEE OH SEES,LIVE IN SAN FRANCISCO,2LP, $	48.00 ,ALTERNATIVE,CF075LP,USA,NEW,NEW,Castle Face Records,2016 LIVE RELEASE RECORDED IN SAN FRANCISCO: 2xLP SET + BONUS DVD & DL CODE,VZ4018
THEE OH SEES,FACE STABBER,2LP, $	50.00 ,ALTERNATIVE,CF116,USA,NEW,NEW,Castle Face Records,2019 DOUBLE-ALBUM STUDIO RELEASE: U.S. IMPORT CASTLEFACE 2xLP GATEFOLD SET,VZ4372
"THELONIOUS MONK QUARTET, THE",MONK'S DREAM: REISSUE,1LP, $	55.00 ,JAZZ,MOVLP842,EU,NEW,NEW,Music On Vinyl,2014 EU 180-GRAM AUDIOPHILE REPRESS OF THE 1963 COLUMBIA RECORDS DEBUT,VY5305
THESE WILDING WAYS,CAN'T CONTROL HER,"7""", $	10.00 ,ALTERNATIVE,K10355,AUS,VG+,VG+,Festival Records,RARE 1991 DEBUT SINGLE FROM THE NZ INDIE ROCK BAND: TALL POPPY RECORDS/FESTIVAL PRESS,V82757
THICK SKIN,WOLF,"7""", $	5.00 ,PUNK,AR36,USA,NEW,NEW,Arrest Records,"6-TRACK 7"" FROM BRIS HARDCORE BAND: BLACK LTD/200",V7591
THIN LIZZY,NIGHTLIFE: REISSUE,1LP, $	45.00 ,ROCK,802636,EU,NEW,NEW,Vertigo Records,2020 EU VERTIGO 180-GRAM RE-PRESS OF THE 4th STUDIO ALBUM FROM 1974,VY12663
THIN LIZZY,FIGHTING: REISSUE,1LP, $	45.00 ,ROCK,802637,EU,NEW,NEW,Vertigo Records,2020 EU VERTIGO 180-GRAM RE-PRESS OF THE 1975 STUDIO ALBUM,VY12664
THIN LIZZY,BAD REPUTATION: REISSUE,1LP, $	45.00 ,ROCK,802639,EU,NEW,NEW,Vertigo Records,2020 EU VERTIGO 180-GRAM RE-PRESS OF THE 1977 STUDIO ALBUM,VY12666
THIN LIZZY,BLACK ROSE: A ROCK LEGEND: REISSUE,1LP, $	42.00 ,ROCK,802640,EU,NEW,NEW,Mercury Records,2020 EU MERCURY 180-GRAM RE-PRESS OF THE 1979 STUDIO ALBUM,VY12667
THIN LIZZY,RENEGADE: REISSUE,1LP, $	42.00 ,ROCK,802642,EU,NEW,NEW,Vertigo Records,2020 EU VERTIGO 180-GRAM RE-PRESS OF THE 1981 STUDIO ALBUM,VY12668
"THIRD POWER, THE",BELIEVE: RSD 2016,1LP, $	40.00 ,PSYCH ROCK,FDR622,USA,NEW,NEW,Future Days Recordings,RSD 2016 RED VINYL REISSUE OF THE '70 ALBUM: LTD/2000,VY6448
THIRD WORLD,IT'S THE SAME OLD SONG,"7""", $	8.00 ,REGGAE,8477867,AUS,EX,EX,Mercury Records,"1989 OZ PIC SLEEVE 7"" b/w ""REGGAE AMBASSADOR""",V81614
THIS MORTAL COIL,FILIGREE AND SHADOW: REISSUE,2LP, $	50.00 ,POST-PUNK,DAD3X05,EU,NEW,NEW,4AD Records,2018 DELUXE 2xLP GATEFOLD PRESS OF THE '86 ALBUM: REMASTER MADE FROM THE ORIGINAL ANALOGUE TAPES,VZ4365
THOM YORKE,SUSPIRIA: MUSIC FOR THE LUCA GUADAGNINO,2LP, $	48.00 ,ALTERNATIVE,XL936LP,EU,NEW,NEW,XL Recordings,ORIGINAL 2018 SCORE BY THOM YORKE (RADIOHEAD): 2xLP PINK VINYL GATEFOLD PRESS,VZ3904
"THOUGHT CRIMINALS, THE",FOOD FOR THOUGHTCRIMES,"7""", $	15.00 ,PUNK,ANSI06,AUS,NEW,NEW,Ascension Records,"RE-ISSUE OF THE SCARCE 1979 AUSSIE PUNK 7"" EP",V71117
"THREE REEDS, THE",THE ELECTRO-HARMONIC SOUND OF,1LP, $	10.00 ,POP,A2016,CAN,VG+,VG+,Arc Records,CANADIAN IMPORT SUPER-STEREO PRESS,VS18234
THRICE,HORIZONS/EAST,1LP, $	45.00 ,PUNK,EPI87819LP,USA,NEW,NEW,Epitaph Records,FIRST PRESSING OF THE NEW 2021 ALBUM: INCLUDES VIEWING GLASSES - BLACK VINYL,VY15090
THRICE,BEGGARS: REISSUE COLOUR,1LP, $	50.00 ,PUNK,538507700,USA,NEW,NEW,Vagrant Records,LIMITED EDITION 2021 PINK/TAN GALAXY REPRESS OF THE 2009 STUDIO ALBUM,VY15739
THUG LIFE,VOLUME 1,1LP, $	50.00 ,HIP HOP,7783828,EU,NEW,NEW,Interscope Records,2019 25th ANNIVERSARY 180-GRAM REPRESS OF THE SOLE STUDIO RELEASE FROM 2PAC & CO.,VY15920
THURSTON MOORE,TREES OUTSIDE THE ACADEMY,1LP, $	50.00 ,ALTERNATIVE,DLS03,USA,NEW,NEW,Daydream Library,LIMITED EDITION COLOUR VINYL PRESS OF HIS 2nd SOLO ALBUM FROM 2007,VY13297
THURSTON MOORE,SCREEN TIME,1LP, $	45.00 ,ALTERNATIVE,LORD293LP,USA,NEW,NEW,Southern Lord Records,NEW 2022 INSTRUMENTAL ALBUM FROM FORMER SONIC YOUTH SONGWRITER,VY15753
TIGERS,TIGERS,1LP, $	5.00 ,ROCK,EMX109,NZ,VG,VG+,EMI Music,ORIG. EMI PRESS OF THE LONE 1981 STUDIO LP FROM N.Z. BAND,VS17094
TIGERS JAW,I WON'T CARE HOW YOU REMEMBER ME,1LP, $	40.00 ,PUNK,HR28951,USA,NEW,NEW,Hopeless Records,NEW 2021 STUDIO ALBUM FROM THE PHILLY BAND: COKE BOTTLE GREEN PRESS,VY14103
TIGERS JAW,TIGERS JAW (PURPLE/ORANGE PINWHEEL),1LP, $	50.00 ,PUNK,RFC023LP-C3,USA,NEW,NEW,Run For Cover Records,2020 PURPLE & ORANGE PINWHEEL COLOUR REPRESS OF THE 2008 DEBUT (PIZZA COVER),VY15181
TIM & THE BOYS,GROWING,1LP, $	10.00 ,ALTERNATIVE,MTS001,AUS,NEW,NEW,Meatspin Records,2018 DEBUT LP FROM SYD SYNTH-PUNK TRIO + D/L,VY9817
TIM BLAKE,CRYSTAL MACHINE: REISSUE,1LP, $	55.00 ,PROG ROCK,783191,USA,NEW,NEW,Culture Factory,2020 TRANSLUCENT BLUE VINYL REPRESS OF THE 1977 ALBUM FROM THE GONG & HAWKWIND KEYBOARDIST,VY13234
TIM ROGERS & THE TWIN SET,WHAT RHYMES WITH CARS AND GIRLS,1LP, $	35.00 ,ROCK,88985449751,AUS,EX,EX,Sony Music,2017 BLACK VINYL 1st TIME PRESS OF THE 1999 SOLO DEBUT FROM YOU AM I FRONTMAN,VS20212
"TIME, THE",THE TIME: REMASTER,2LP, $	65.00 ,FUNK,RCV1654316,USA,NEW,NEW,Warner Records,LIMITED 2021 40th ANNIVERSARY REMASTER OF THE 1981 DEBUT w/ BONUS A & B-SIDES: RED & WHITE COLOUR 2xLP PRESS,VZ5598
